time,u_pred,v_pred,r_pred
2.7254509018036073,0.8286361306625312,0.0,0.0
2.7655310621242486,0.8305910281664823,0.0,0.0
2.8056112224448895,0.8324497911517614,0.0,0.0
2.845691382765531,0.8342184949431306,0.0,0.0
2.885771543086172,0.8359031808576548,0.0,0.0
2.9258517034068134,0.8375098562047014,0.0,0.0
2.9659318637274548,0.8390444942859403,0.0,0.0
3.006012024048096,0.8405132908209578,0.0,0.0
3.0460921843687374,0.8419199383942111,0.0,0.0
3.0861723446893787,0.8432654245946098,0.0,0.0
3.12625250501002,0.8445507690253663,0.0,0.0
3.1663326653306614,0.8457770686123487,0.0,0.0
3.2064128256513023,0.846945497604081,0.0,0.0
3.2464929859719436,0.8480573075717436,0.0,0.0
3.286573146292585,0.8491138274091724,0.0,0.0
3.3266533066132262,0.8501164633328595,0.0,0.0
3.3667334669338675,0.851066698881953,0.0,0.0
3.406813627254509,0.8519660949182568,0.0,0.0
3.44689378757515,0.8528162896262309,0.0,0.0
3.4869739478957915,0.8536189985129913,0.0,0.0
3.527054108216433,0.8543760144083098,0.0,0.0
3.567134268537074,0.8550892074646144,0.0,0.0
3.6072144288577155,0.8557605251569889,0.0,0.0
3.6472945891783564,0.856391992283173,0.0,0.0
3.6873747494989977,0.8569857109635627,0.0,0.0
3.727454909819639,0.8575438606412096,0.0,0.0
3.7675350701402803,0.8580686980818215,0.0,0.0
3.8076152304609217,0.8585625573737622,0.0,0.0
3.847695390781563,0.8590278499280511,0.0,0.0
3.8877755511022043,0.8594670644783641,0.0,0.0
3.9278557114228456,0.8598827670810326,0.0,0.0
3.967935871743487,0.8602776011150445,0.0,0.0
4.008016032064128,0.860654287282043,0.0,0.0
4.04809619238477,0.8610156236063278,0.0,0.0
4.0881763527054105,0.8613644854348542,0.0,0.0
4.128256513026052,0.861703825437234,0.0,0.0
4.168336673346693,0.8620366736057344,0.0,0.0
4.208416833667335,0.8623632837065669,0.0,0.0
4.248496993987976,0.8626788663696874,0.0,0.0
4.288577154308617,0.8629829792675224,0.0,0.0
4.328657314629258,0.8632754002471411,0.0,0.0
4.368737474949899,0.8635559497591142,0.0,0.0
4.408817635270541,0.8638244908575136,0.0,0.0
4.448897795591182,0.8640809291999125,0.0,0.0
4.488977955911824,0.8643252130473857,0.0,0.0
4.529058116232465,0.8645573332645089,0.0,0.0
4.569138276553106,0.8647773233193595,0.0,0.0
4.609218436873747,0.864985259283516,0.0,0.0
4.649298597194389,0.8651812598320584,0.0,0.0
4.68937875751503,0.8653654862435678,0.0,0.0
4.729458917835671,0.8655381424001267,0.0,0.0
4.7695390781563125,0.8656994747873192,0.0,0.0
4.809619238476953,0.8658497724942303,0.0,0.0
4.849699398797595,0.8659893672134468,0.0,0.0
4.889779559118236,0.8661186332410561,0.0,0.0
4.929859719438878,0.8662379874766477,0.0,0.0
4.969939879759519,0.8663478894233121,0.0,0.0
5.01002004008016,0.866448841187641,0.0,0.0
5.050100200400801,0.8665413874797276,0.0,0.0
5.090180360721443,0.8666261156131664,0.0,0.0
5.130260521042084,0.8667036555050531,0.0,0.0
5.170340681362725,0.866774679675985,0.0,0.0
5.210420841683367,0.8668399032500603,0.0,0.0
5.2505010020040075,0.866900083954879,0.0,0.0
5.290581162324649,0.8669560221215422,0.0,0.0
5.33066132264529,0.8670085606846522,0.0,0.0
5.370741482965932,0.8670585851823126,0.0,0.0
5.410821643286573,0.8671070237561288,0.0,0.0
5.4509018036072145,0.867154847151207,0.0,0.0
5.490981963927855,0.8672030687161552,0.0,0.0
5.531062124248497,0.867252744403082,0.0,0.0
5.571142284569138,0.8673049727675981,0.0,0.0
5.611222444889779,0.867360894968815,0.0,0.0
5.651302605210421,0.8674199665863918,0.0,0.0
5.691382765531062,0.8674791588121732,0.0,0.0
5.731462925851703,0.8675380672871683,0.0,0.0
5.771543086172344,0.8675963866671503,0.0,0.0
5.811623246492986,0.8676538302087089,0.0,0.0
5.851703406813627,0.8677101297692507,0.0,0.0
5.891783567134269,0.8677650358069986,0.0,0.0
5.9318637274549095,0.8678183173809925,0.0,0.0
5.971943887775551,0.8678697621510889,0.0,0.0
6.012024048096192,0.8679191763779609,0.0,0.0
6.052104208416833,0.8679663849230984,0.0,0.0
6.092184368737475,0.868011231248808,0.0,0.0
6.132264529058116,0.8680535774182127,0.0,0.0
6.1723446893787575,0.8680933040952524,0.0,0.0
6.212424849699398,0.8681303105446837,0.0,0.0
6.25250501002004,0.8681645146320797,0.0,0.0
6.292585170340681,0.8681958528238304,0.0,0.0
6.332665330661323,0.8682242801871424,0.0,0.0
6.372745490981964,0.8682497703900387,0.0,0.0
6.4128256513026045,0.8682723157013595,0.0,0.0
6.452905811623246,0.8682919269907613,0.0,0.0
6.492985971943887,0.8683086337287172,0.0,0.0
6.533066132264529,0.8683224839865173,0.0,0.0
6.57314629258517,0.8683335444362683,0.0,0.0
6.613226452905812,0.8683419003508933,0.0,0.0
6.6533066132264524,0.8683476556041323,0.0,0.0
6.693386773547094,0.8683509326705421,0.0,0.0
6.733466933867735,0.8683518726254958,0.0,0.0
6.773547094188377,0.8683506351451836,0.0,0.0
6.813627254509018,0.868347398506612,0.0,0.0
6.853707414829659,0.8683423595876045,0.0,0.0
6.8937875751503,0.8683357338668011,0.0,0.0
6.933867735470941,0.8683277554236584,0.0,0.0
6.973947895791583,0.8683186769384498,0.0,0.0
7.014028056112224,0.8683087696922653,0.0,0.0
7.054108216432866,0.8682983235670119,0.0,0.0
7.0941883767535066,0.8682876470454127,0.0,0.0
7.134268537074148,0.868277067211008,0.0,0.0
7.174348697394789,0.8682669297481542,0.0,0.0
7.214428857715431,0.8682575989420251,0.0,0.0
7.254509018036072,0.8682494576786107,0.0,0.0
7.294589178356713,0.8682429074447179,0.0,0.0
7.3346693386773545,0.8682383683279699,0.0,0.0
7.374749498997995,0.8682362790168069,0.0,0.0
7.414829659318637,0.8682370968004858,0.0,0.0
7.454909819639278,0.86824129756908,0.0,0.0
7.49498997995992,0.8682493758134797,0.0,0.0
7.535070140280561,0.8682616098804001,0.0,0.0
7.575150300601202,0.8682746587370531,0.0,0.0
7.615230460921843,0.8682872675304073,0.0,0.0
7.655310621242485,0.8682994225694944,0.0,0.0
7.695390781563126,0.8683111120904252,0.0,0.0
7.735470941883767,0.8683223262563893,0.0,0.0
7.775551102204409,0.8683330571576555,0.0,0.0
7.8156312625250495,0.8683432988115716,0.0,0.0
7.855711422845691,0.8683530471625642,0.0,0.0
7.895791583166332,0.8683623000821393,0.0,0.0
7.935871743486974,0.8683710573688816,0.0,0.0
7.975951903807615,0.868379320748455,0.0,0.0
8.016032064128256,0.8683870938736022,0.0,0.0
8.056112224448897,0.8683943823241452,0.0,0.0
8.09619238476954,0.8684011936069849,0.0,0.0
8.13627254509018,0.868407537156101,0.0,0.0
8.176352705410821,0.8684134243325525,0.0,0.0
8.216432865731463,0.8684188684244775,0.0,0.0
8.256513026052104,0.8684238846470926,0.0,0.0
8.296593186372744,0.868428490142694,0.0,0.0
8.336673346693386,0.8684327039806566,0.0,0.0
8.376753507014028,0.8684365471574345,0.0,0.0
8.41683366733467,0.8684400425965605,0.0,0.0
8.45691382765531,0.8684432151486468,0.0,0.0
8.496993987975952,0.8684460915913844,0.0,0.0
8.537074148296593,0.8684487006295433,0.0,0.0
8.577154308617233,0.8684510728949726,0.0,0.0
8.617234468937875,0.8684532409466004,0.0,0.0
8.657314629258517,0.8684552392704339,0.0,0.0
8.697394789579159,0.868457104279559,0.0,0.0
8.737474949899799,0.868458874314141,0.0,0.0
8.77755511022044,0.8684605896414241,0.0,0.0
8.817635270541082,0.8684622924557315,0.0,0.0
8.857715430861724,0.8684640268784651,0.0,0.0
8.897795591182364,0.8684658389581065,0.0,0.0
8.937875751503006,0.8684677766702156,0.0,0.0
8.977955911823647,0.8684698899174318,0.0,0.0
9.018036072144287,0.8686124939635702,0.0,0.0
9.05811623246493,0.8700190965610979,0.0,0.0
9.098196392785571,0.8724790780026578,0.0,0.0
9.138276553106213,0.8754689950538814,0.0,0.0
9.178356713426853,0.8785138401073118,0.0,0.0
9.218436873747494,0.8811870411824042,0.0,0.0
9.258517034068136,0.8831104619255246,0.0,0.0
9.298597194388778,0.8839544016099509,0.0,0.0
9.338677354709418,0.8834375951358726,0.0,0.0
9.37875751503006,0.8813272130303909,0.0,0.0
9.418837675350701,0.8774388614475183,0.0,0.0
9.458917835671341,0.8716365821681793,0.0,0.0
9.498997995991983,0.8638328526002091,0.0,0.0
9.539078156312625,0.8539885857783555,0.0,0.0
9.579158316633267,0.8421131303642773,0.0,0.0
9.619238476953907,0.8282642706465455,0.0,0.0
9.659318637274549,0.8125482265406413,0.0,0.0
9.69939879759519,0.7951196535889589,0.0,0.0
9.739478957915832,0.7761816429608032,0.0,0.0
9.779559118236472,0.7559857214523922,0.0,0.0
9.819639278557114,0.7348318514868525,0.0,0.0
9.859719438877756,0.713068431114225,0.0,0.0
9.899799599198396,0.691092294011462,0.0,0.0
9.939879759519037,0.6693487094824251,0.0,0.0
9.97995991983968,0.6483313824578892,0.0,0.0
10.02004008016032,0.6285824534955415,0.0,0.0
10.06012024048096,0.6106924987799804,0.0,0.0
10.100200400801603,0.5942616738744079,0.0,0.0
10.140280561122244,0.578450893013223,0.0,0.0
10.180360721442886,0.5632351338123192,0.0,0.0
10.220440881763526,0.5485899275753016,0.0,0.0
10.260521042084168,0.5344913580122606,0.0,0.0
10.30060120240481,0.5209160612397751,0.0,0.0
10.34068136272545,0.5078412257809113,0.0,0.0
10.380761523046091,0.49524459256522013,0.0,0.0
10.420841683366733,0.4831044549287413,0.0,0.0
10.460921843687375,0.4713996586140009,0.0,0.0
10.501002004008015,0.46010960177001226,0.0,0.0
10.541082164328657,0.4492142349522742,0.0,0.0
10.581162324649299,0.438694061122774,0.0,0.0
10.62124248496994,0.42853013564998504,0.0,0.0
10.66132264529058,0.41870406630886836,0.0,0.0
10.701402805611222,0.40919801328087047,0.0,0.0
10.741482965931864,0.3999946891539259,0.0,0.0
10.781563126252504,0.39107735892245643,0.0,0.0
10.821643286573146,0.382429839987369,0.0,0.0
10.861723446893787,0.37403650215605927,0.0,0.0
10.901803607214429,0.36588226764240883,0.0,0.0
10.941883767535069,0.3579526110667868,0.0,0.0
10.98196392785571,0.35023355945604806,0.0,0.0
11.022044088176353,0.3427116922851537,0.0,0.0
11.062124248496994,0.3353865091277346,0.0,0.0
11.102204408817634,0.3282621698176187,0.0,0.0
11.142284569138276,0.321332861677285,0.0,0.0
11.182364729458918,0.31459287020726895,0.0,0.0
11.222444889779558,0.30803657908616183,0.0,0.0
11.2625250501002,0.3016584701706094,0.0,0.0
11.302605210420841,0.2954531234953141,0.0,0.0
11.342685370741483,0.28941521727303365,0.0,0.0
11.382765531062123,0.28353952789458153,0.0,0.0
11.422845691382765,0.27782092992882623,0.0,0.0
11.462925851703407,0.2722543961226926,0.0,0.0
11.503006012024048,0.26683499740116073,0.0,0.0
11.543086172344688,0.26155790286726666,0.0,0.0
11.58316633266533,0.2564183798021013,0.0,0.0
11.623246492985972,0.251411793664812,0.0,0.0
11.663326653306612,0.2465336080926015,0.0,0.0
11.703406813627254,0.2417793849007277,0.0,0.0
11.743486973947896,0.23714478408250467,0.0,0.0
11.783567134268537,0.23262556380930188,0.0,0.0
11.823647294589177,0.2282175804305447,0.0,0.0
11.863727454909819,0.22391678847371344,0.0,0.0
11.90380761523046,0.21971924064434462,0.0,0.0
11.943887775551103,0.21562108782603018,0.0,0.0
11.983967935871743,0.21161857908041792,0.0,0.0
12.024048096192384,0.20770806164721073,0.0,0.0
12.064128256513026,0.2038859809441675,0.0,0.0
12.104208416833666,0.20014888056710292,0.0,0.0
12.144288577154308,0.1964934022898866,0.0,0.0
12.18436873747495,0.19291628606444447,0.0,0.0
12.224448897795591,0.18941437002075778,0.0,0.0
12.264529058116231,0.18598459046686364,0.0,0.0
12.304609218436873,0.18262398188885415,0.0,0.0
12.344689378757515,0.17933054325801287,0.0,0.0
12.384769539078157,0.17610598061801477,0.0,0.0
12.424849699398797,0.17294928661747838,0.0,0.0
12.464929859719438,0.16985902260318225,0.0,0.0
12.50501002004008,0.16683376753762896,0.0,0.0
12.54509018036072,0.16387211799904466,0.0,0.0
12.585170340681362,0.16097268818137866,0.0,0.0
12.625250501002004,0.15813410989430426,0.0,0.0
12.665330661322646,0.15535503256321825,0.0,0.0
12.705410821643286,0.15263412322924103,0.0,0.0
12.745490981963927,0.14997006654921632,0.0,0.0
12.785571142284569,0.14736156479571172,0.0,0.0
12.825651302605209,0.14480733785701838,0.0,0.0
12.86573146292585,0.1423061232371508,0.0,0.0
12.905811623246493,0.13985667605584726,0.0,0.0
12.945891783567134,0.13745776904856966,0.0,0.0
12.985971943887774,0.13510819256650342,0.0,0.0
13.026052104208416,0.13280675457655736,0.0,0.0
13.066132264529058,0.13055228066136415,0.0,0.0
13.1062124248497,0.1283436140192799,0.0,0.0
13.14629258517034,0.12617961546438444,0.0,0.0
13.186372745490981,0.1240591634264809,0.0,0.0
13.226452905811623,0.12198115395109624,0.0,0.0
13.266533066132263,0.11994450069948105,0.0,0.0
13.306613226452905,0.11794813494860915,0.0,0.0
13.346693386773547,0.11599100559117828,0.0,0.0
13.386773547094188,0.11407207913560966,0.0,0.0
13.426853707414828,0.11219033970604814,0.0,0.0
13.46693386773547,0.11034478904236193,0.0,0.0
13.507014028056112,0.10853444650014309,0.0,0.0
13.547094188376754,0.10675834905070711,0.0,0.0
13.587174348697394,0.10501555128109322,0.0,0.0
13.627254509018035,0.10330512539406393,0.0,0.0
13.667334669338677,0.10162616120810562,0.0,0.0
13.707414829659317,0.0999777661574282,0.0,0.0
13.747494989979959,0.09835906529196493,0.0,0.0
13.7875751503006,0.09676920127737296,0.0,0.0
13.827655310621243,0.09520733439503284,0.0,0.0
13.867735470941883,0.09367264254204886,0.0,0.0
13.907815631262524,0.09216432123124862,0.0,0.0
13.947895791583166,0.09068158359118351,0.0,0.0
13.987975951903808,0.0892236603661285,0.0,0.0
14.028056112224448,0.08778979991608213,0.0,0.0
14.06813627254509,0.08638004332546796,0.0,0.0
14.108216432865731,0.08499473170493627,0.0,0.0
14.148296593186371,0.0836334671495311,0.0,0.0
14.188376753507013,0.08229585486550574,0.0,0.0
14.228456913827655,0.080981503651696,0.0,0.0
14.268537074148297,0.07969002589952005,0.0,0.0
14.308617234468937,0.07842103759297848,0.0,0.0
14.348697394789578,0.07717415830865412,0.0,0.0
14.38877755511022,0.07594901121571232,0.0,0.0
14.428857715430862,0.07474522307590077,0.0,0.0
14.468937875751502,0.07356242424354961,0.0,0.0
14.509018036072144,0.0724002486655712,0.0,0.0
14.549098196392785,0.07125833388146043,0.0,0.0
14.589178356713425,0.07013632102329458,0.0,0.0
14.629258517034067,0.06903385481573318,0.0,0.0
14.669338677354709,0.06795058357601827,0.0,0.0
14.70941883767535,0.06688615921397423,0.0,0.0
14.74949899799599,0.06584023723200791,0.0,0.0
14.789579158316633,0.06481247672510831,0.0,0.0
14.829659318637274,0.06380254038084707,0.0,0.0
14.869739478957916,0.06281009447937808,0.0,0.0
14.909819639278556,0.061834808893437704,0.0,0.0
14.949899799599198,0.060876357088344546,0.0,0.0
14.98997995991984,0.059934416121999734,0.0,0.0
15.03006012024048,0.05900866664488673,0.0,0.0
15.070140280561121,0.05809879290007135,0.0,0.0
15.110220440881763,0.05720448272320183,0.0,0.0
15.150300601202405,0.05632542754250879,0.0,0.0
15.190380761523045,0.05546132237880527,0.0,0.0
15.230460921843687,0.054611865845486565,0.0,0.0
15.270541082164328,0.05377676014853051,0.0,0.0
15.31062124248497,0.052955711086497215,0.0,0.0
15.35070140280561,0.05214842805052927,0.0,0.0
15.390781563126252,0.05135462402435153,0.0,0.0
15.430861723446894,0.05057401558427133,0.0,0.0
15.470941883767534,0.04980632289917839,0.0,0.0
15.511022044088175,0.04905126973054472,0.0,0.0
15.551102204408817,0.048308583432424806,0.0,0.0
15.591182364729459,0.04757799495145548,0.0,0.0
15.631262525050099,0.04685923882685602,0.0,0.0
15.67134268537074,0.04615205319042798,0.0,0.0
15.711422845691382,0.04545617976655535,0.0,0.0
15.751503006012024,0.04477136387220454,0.0,0.0
15.791583166332664,0.044097354416924334,0.0,0.0
15.831663326653306,0.04343390390284583,0.0,0.0
15.871743486973948,0.04278076842468258,0.0,0.0
15.911823647294588,0.042137707669730524,0.0,0.0
15.95190380761523,0.041504484917867915,0.0,0.0
15.991983967935871,0.040880867041555476,0.0,0.0
16.03206412825651,0.04026662450583628,0.0,0.0
16.072144288577153,0.03966153136833575,0.0,0.0
16.112224448897795,0.039065365279261764,0.0,0.0
16.152304609218437,0.038478048214055746,0.0,0.0
16.19238476953908,0.037899749715774506,0.0,0.0
16.23246492985972,0.037330361002358675,0.0,0.0
16.27254509018036,0.03676976024894453,0.0,0.0
16.312625250501,0.03621782648243014,0.0,0.0
16.352705410821642,0.035674439581475606,0.0,0.0
16.392785571142284,0.035139480276502925,0.0,0.0
16.432865731462925,0.034612830149695996,0.0,0.0
16.472945891783567,0.034094371635000634,0.0,0.0
16.51302605210421,0.03358398801812457,0.0,0.0
16.55310621242485,0.03308156343653747,0.0,0.0
16.59318637274549,0.03258698287947093,0.0,0.0
16.63326653306613,0.03210013218791835,0.0,0.0
16.673346693386772,0.03162089805463518,0.0,0.0
16.713426853707414,0.031149168024138727,0.0,0.0
16.753507014028056,0.03068483049270824,0.0,0.0
16.793587174348698,0.03022777470838485,0.0,0.0
16.83366733466934,0.029777890770971642,0.0,0.0
16.873747494989978,0.029335069632033632,0.0,0.0
16.91382765531062,0.028899203094897633,0.0,0.0
16.95390781563126,0.028470183814652515,0.0,0.0
16.993987975951903,0.028047905298148997,0.0,0.0
17.034068136272545,0.02763226190399974,0.0,0.0
17.074148296593187,0.027223148842579304,0.0,0.0
17.11422845691383,0.02682046217602417,0.0,0.0
17.154308617234467,0.026424098818232777,0.0,0.0
17.19438877755511,0.026033956534865368,0.0,0.0
17.23446893787575,0.025649933943344208,0.0,0.0
17.274549098196392,0.025271930512853452,0.0,0.0
17.314629258517034,0.024899846564339155,0.0,0.0
17.354709418837675,0.02453358327050931,0.0,0.0
17.394789579158317,0.02417304265583381,0.0,0.0
17.43486973947896,0.023818127596544468,0.0,0.0
17.474949899799597,0.02346874182063505,0.0,0.0
17.51503006012024,0.02312478990786114,0.0,0.0
17.55511022044088,0.022786177289740334,0.0,0.0
17.595190380761522,0.022452810249552112,0.0,0.0
17.635270541082164,0.022124595922337873,0.0,0.0
17.675350701402806,0.021801442294900927,0.0,0.0
17.715430861723448,0.02148325820580651,0.0,0.0
17.755511022044086,0.021169953345381798,0.0,0.0
17.795591182364728,0.020861438255715792,0.0,0.0
17.83567134268537,0.020557624330659503,0.0,0.0
17.87575150300601,0.02025842381582583,0.0,0.0
17.915831663326653,0.019963749808589587,0.0,0.0
17.955911823647295,0.01967351625808749,0.0,0.0
17.995991983967937,0.01938763796521821,0.0,0.0
18.036072144288575,0.019106030582642316,0.0,0.0
18.076152304609217,0.018828610614782245,0.0,0.0
18.11623246492986,0.01855529541782241,0.0,0.0
18.1563126252505,0.018286003199709137,0.0,0.0
18.196392785571142,0.01802065302015065,0.0,0.0
18.236472945891784,0.01775916479061708,0.0,0.0
18.276553106212425,0.017501459274340506,0.0,0.0
18.316633266533067,0.017247458086314903,0.0,0.0
18.356713426853705,0.016997083693296187,0.0,0.0
18.396793587174347,0.016750259413802128,0.0,0.0
18.43687374749499,0.016506909418112465,0.0,0.0
18.47695390781563,0.016266958728268856,0.0,0.0
18.517034068136272,0.016030333283199947,0.0,0.0
18.557114228456914,0.015797097453475146,0.0,0.0
18.597194388777556,0.015567319178413398,0.0,0.0
18.637274549098194,0.015340947799997688,0.0,0.0
18.677354709418836,0.015117933221843056,0.0,0.0
18.717434869739478,0.014898225909196719,0.0,0.0
18.75751503006012,0.014681776888937991,0.0,0.0
18.79759519038076,0.014468537749578306,0.0,0.0
18.837675350701403,0.014258460641261211,0.0,0.0
18.877755511022045,0.014051498275762374,0.0,0.0
18.917835671342683,0.013847603926489597,0.0,0.0
18.957915831663325,0.013646731428482745,0.0,0.0
18.997995991983966,0.013448835178413852,0.0,0.0
19.03807615230461,0.013253870134587058,0.0,0.0
19.07815631262525,0.013061791816938614,0.0,0.0
19.118236472945892,0.012872556307036888,0.0,0.0
19.158316633266534,0.012686120248082371,0.0,0.0
19.198396793587175,0.012502440844907668,0.0,0.0
19.238476953907814,0.012321475863977516,0.0,0.0
19.278557114228455,0.012143183633388724,0.0,0.0
19.318637274549097,0.011967523042870262,0.0,0.0
19.35871743486974,0.011794453543783206,0.0,0.0
19.39879759519038,0.011623935149120747,0.0,0.0
19.438877755511022,0.011455928433508195,0.0,0.0
19.478957915831664,0.011290394533202974,0.0,0.0
19.519038076152302,0.011127295146094642,0.0,0.0
19.559118236472944,0.010966592531704834,0.0,0.0
19.599198396793586,0.010808249511187336,0.0,0.0
19.639278557114228,0.010652229467328049,0.0,0.0
19.67935871743487,0.010498496344544982,0.0,0.0
19.71943887775551,0.010347014648888268,0.0,0.0
19.759519038076153,0.010197749448040149,0.0,0.0
19.79959919839679,0.010050666371315008,0.0,0.0
19.839679358717433,0.009905731609659296,0.0,0.0
19.879759519038075,0.00976291191565163,0.0,0.0
19.919839679358716,0.00962217460350272,0.0,0.0
19.95991983967936,0.009483487549055406,0.0,0.0
20.0,0.009346819189784632,0.0,0.0
