_data,_check_fields,timestamp
100.0,False,1764923197830980601
100.0,False,1764923197850691651
100.0,False,1764923197870680755
100.0,False,1764923197890831956
100.0,False,1764923197910675651
100.0,False,1764923197930783553
100.0,False,1764923197950830241
100.0,False,1764923197970737270
100.0,False,1764923197990609094
100.0,False,1764923198010880151
100.0,False,1764923198030672926
100.0,False,1764923198051037626
100.0,False,1764923198070732282
100.0,False,1764923198090694766
100.0,False,1764923198110850269
100.0,False,1764923198130897192
100.0,False,1764923198151350563
100.0,False,1764923198170740290
100.0,False,1764923198190632956
100.0,False,1764923198210673978
100.0,False,1764923198230728626
100.0,False,1764923198250937631
100.0,False,1764923198270687439
100.0,False,1764923198291062201
100.0,False,1764923198310763480
100.0,False,1764923198331136978
100.0,False,1764923198350856988
100.0,False,1764923198370643377
100.0,False,1764923198390775228
100.0,False,1764923198410836016
100.0,False,1764923198430727236
100.0,False,1764923198450718174
100.0,False,1764923198470738831
100.0,False,1764923198490701020
100.0,False,1764923198510629971
100.0,False,1764923198530931894
100.0,False,1764923198551077974
100.0,False,1764923198570755217
100.0,False,1764923198590730953
100.0,False,1764923198610707202
100.0,False,1764923198630807798
100.0,False,1764923198651027638
100.0,False,1764923198670755500
100.0,False,1764923198691004158
100.0,False,1764923198711000079
100.0,False,1764923198730991544
100.0,False,1764923198751017445
100.0,False,1764923198771117055
100.0,False,1764923198790826188
100.0,False,1764923198810786711
100.0,False,1764923198830965210
100.0,False,1764923198850757162
100.0,False,1764923198870867411
100.0,False,1764923198890680559
100.0,False,1764923198910793051
100.0,False,1764923198930801194
100.0,False,1764923198950801246
100.0,False,1764923198970791748
100.0,False,1764923198990695954
100.0,False,1764923199010783846
100.0,False,1764923199030720406
100.0,False,1764923199051282920
100.0,False,1764923199071194683
100.0,False,1764923199090796838
100.0,False,1764923199110768039
100.0,False,1764923199131072284
100.0,False,1764923199151073893
100.0,False,1764923199170728423
100.0,False,1764923199190876585
100.0,False,1764923199210699726
100.0,False,1764923199230726798
100.0,False,1764923199251300251
100.0,False,1764923199271085347
100.0,False,1764923199290784589
100.0,False,1764923199310707702
100.0,False,1764923199330817923
100.0,False,1764923199351068233
100.0,False,1764923199370910478
100.0,False,1764923199391003785
100.0,False,1764923199410806648
100.0,False,1764923199430697319
100.0,False,1764923199451097523
100.0,False,1764923199470722664
100.0,False,1764923199490682710
100.0,False,1764923199510617358
100.0,False,1764923199530699555
100.0,False,1764923199551114539
100.0,False,1764923199570823004
100.0,False,1764923199590693544
100.0,False,1764923199611110202
100.0,False,1764923199630655332
100.0,False,1764923199651007580
100.0,False,1764923199670731438
100.0,False,1764923199690631843
100.0,False,1764923199710662831
100.0,False,1764923199730656882
100.0,False,1764923199750679074
100.0,False,1764923199770655819
100.0,False,1764923199790623577
100.0,False,1764923199810679320
100.0,False,1764923199831020121
100.0,False,1764923199850924866
100.0,False,1764923199870648856
100.0,False,1764923199890885254
100.0,False,1764923199910775212
100.0,False,1764923199930691744
100.0,False,1764923199950885645
100.0,False,1764923199970691982
100.0,False,1764923199990675563
100.0,False,1764923200010630149
100.0,False,1764923200030868270
100.0,False,1764923200050892740
100.0,False,1764923200070744178
100.0,False,1764923200090612800
100.0,False,1764923200110858368
100.0,False,1764923200130682846
100.0,False,1764923200150836543
100.0,False,1764923200170696816
100.0,False,1764923200190626739
100.0,False,1764923200210764656
100.0,False,1764923200230635498
100.0,False,1764923200250747769
100.0,False,1764923200270758155
100.0,False,1764923200290710173
100.0,False,1764923200310685289
100.0,False,1764923200330642192
100.0,False,1764923200351116235
100.0,False,1764923200370977766
100.0,False,1764923200390745648
100.0,False,1764923200410859617
100.0,False,1764923200430690792
100.0,False,1764923200450745378
100.0,False,1764923200470706526
100.0,False,1764923200490713135
100.0,False,1764923200510647288
100.0,False,1764923200530773400
100.0,False,1764923200550699550
100.0,False,1764923200570920071
100.0,False,1764923200590663758
100.0,False,1764923200610820019
100.0,False,1764923200630986398
100.0,False,1764923200650811619
100.0,False,1764923200670756639
100.0,False,1764923200690718707
100.0,False,1764923200710714416
100.0,False,1764923200731014991
100.0,False,1764923200750711093
100.0,False,1764923200770919748
100.0,False,1764923200790710917
100.0,False,1764923200810760877
100.0,False,1764923200830693157
100.0,False,1764923200850884921
100.0,False,1764923200870688633
100.0,False,1764923200890675030
100.0,False,1764923200910947876
100.0,False,1764923200930855408
100.0,False,1764923200950972926
100.0,False,1764923200970776920
100.0,False,1764923200990629151
100.0,False,1764923201011129183
100.0,False,1764923201030793875
100.0,False,1764923201050793127
100.0,False,1764923201070939985
100.0,False,1764923201090880014
100.0,False,1764923201110663905
100.0,False,1764923201130802615
100.0,False,1764923201150880839
100.0,False,1764923201171008518
100.0,False,1764923201190933164
100.0,False,1764923201210749204
100.0,False,1764923201230760047
100.0,False,1764923201250762186
100.0,False,1764923201270634822
100.0,False,1764923201290756406
100.0,False,1764923201310621123
100.0,False,1764923201330895028
100.0,False,1764923201350689748
100.0,False,1764923201370675945
100.0,False,1764923201390646189
100.0,False,1764923201410920900
100.0,False,1764923201430908257
100.0,False,1764923201450767772
100.0,False,1764923201470761302
100.0,False,1764923201490740593
100.0,False,1764923201510708125
100.0,False,1764923201530792582
100.0,False,1764923201550723613
100.0,False,1764923201570641393
100.0,False,1764923201590655115
100.0,False,1764923201610717217
100.0,False,1764923201630909210
100.0,False,1764923201651123351
100.0,False,1764923201670653749
100.0,False,1764923201690625705
100.0,False,1764923201710745435
100.0,False,1764923201730713961
100.0,False,1764923201750727439
100.0,False,1764923201770803782
100.0,False,1764923201790669726
100.0,False,1764923201810676685
100.0,False,1764923201830831261
100.0,False,1764923201850574376
100.0,False,1764923201871107809
100.0,False,1764923201890885311
100.0,False,1764923201910862855
100.0,False,1764923201930790977
100.0,False,1764923201950736355
100.0,False,1764923201970978401
100.0,False,1764923201991140373
100.0,False,1764923202010611988
100.0,False,1764923202031213358
100.0,False,1764923202050867411
100.0,False,1764923202070727605
100.0,False,1764923202090954581
100.0,False,1764923202110930190
100.0,False,1764923202130808549
100.0,False,1764923202150636302
100.0,False,1764923202170653010
100.0,False,1764923202190653900
100.0,False,1764923202210792042
100.0,False,1764923202230919404
100.0,False,1764923202250857742
100.0,False,1764923202270930682
100.0,False,1764923202290638745
100.0,False,1764923202310765992
100.0,False,1764923202330734386
100.0,False,1764923202350618716
100.0,False,1764923202370668500
100.0,False,1764923202390692101
100.0,False,1764923202410751632
100.0,False,1764923202431103414
100.0,False,1764923202451282480
100.0,False,1764923202471069835
100.0,False,1764923202490704976
100.0,False,1764923202510786673
100.0,False,1764923202530808310
100.0,False,1764923202551131377
100.0,False,1764923202570700054
100.0,False,1764923202590712889
100.0,False,1764923202610684951
100.0,False,1764923202630798292
100.0,False,1764923202651109817
100.0,False,1764923202670905427
100.0,False,1764923202690745562
100.0,False,1764923202710796435
100.0,False,1764923202731045394
100.0,False,1764923202750813676
100.0,False,1764923202770965515
100.0,False,1764923202790920706
100.0,False,1764923202810851901
100.0,False,1764923202831304418
100.0,False,1764923202850834798
100.0,False,1764923202870605112
100.0,False,1764923202890613863
100.0,False,1764923202910881636
100.0,False,1764923202930667404
100.0,False,1764923202950961380
100.0,False,1764923202971265661
100.0,False,1764923202990880329
100.0,False,1764923203010954474
100.0,False,1764923203030866139
100.0,False,1764923203050943624
100.0,False,1764923203070825614
100.0,False,1764923203090624957
100.0,False,1764923203110756240
100.0,False,1764923203130778006
100.0,False,1764923203150882334
100.0,False,1764923203170777144
100.0,False,1764923203190702226
100.0,False,1764923203210719503
100.0,False,1764923203230854263
100.0,False,1764923203250666490
100.0,False,1764923203270626322
100.0,False,1764923203290756396
100.0,False,1764923203310778415
100.0,False,1764923203330712461
100.0,False,1764923203350647766
100.0,False,1764923203370670166
100.0,False,1764923203390678797
100.0,False,1764923203410675043
100.0,False,1764923203430702774
100.0,False,1764923203450740217
100.0,False,1764923203470610807
100.0,False,1764923203490737607
100.0,False,1764923203510970579
100.0,False,1764923203530798817
100.0,False,1764923203551055646
100.0,False,1764923203570965908
100.0,False,1764923203590817177
100.0,False,1764923203610847683
100.0,False,1764923203630692676
100.0,False,1764923203650886827
100.0,False,1764923203670648889
100.0,False,1764923203690683397
100.0,False,1764923203710746473
100.0,False,1764923203730731243
100.0,False,1764923203750711966
100.0,False,1764923203770639028
100.0,False,1764923203790616289
100.0,False,1764923203810835921
100.0,False,1764923203830723337
100.0,False,1764923203850734630
100.0,False,1764923203870637590
100.0,False,1764923203890690564
100.0,False,1764923203910791180
100.0,False,1764923203930906648
100.0,False,1764923203950776765
100.0,False,1764923203970858888
100.0,False,1764923203990718794
100.0,False,1764923204010769005
100.0,False,1764923204030828047
100.0,False,1764923204050678214
100.0,False,1764923204070620985
100.0,False,1764923204090821500
100.0,False,1764923204110745953
100.0,False,1764923204130960186
100.0,False,1764923204151149825
100.0,False,1764923204170634836
100.0,False,1764923204190628996
100.0,False,1764923204210684999
100.0,False,1764923204230661664
100.0,False,1764923204250631695
100.0,False,1764923204270633540
100.0,False,1764923204290823930
100.0,False,1764923204310816753
100.0,False,1764923204330665490
100.0,False,1764923204350684851
100.0,False,1764923204370785441
100.0,False,1764923204390688993
100.0,False,1764923204410731251
100.0,False,1764923204430727928
100.0,False,1764923204450807750
100.0,False,1764923204470711289
100.0,False,1764923204490647885
100.0,False,1764923204510941296
100.0,False,1764923204530756370
100.0,False,1764923204551250403
100.0,False,1764923204570589839
100.0,False,1764923204590984054
100.0,False,1764923204610862378
100.0,False,1764923204630834806
100.0,False,1764923204651031502
100.0,False,1764923204670940996
100.0,False,1764923204690824744
100.0,False,1764923204710715890
100.0,False,1764923204730658667
100.0,False,1764923204750909811
100.0,False,1764923204770703855
100.0,False,1764923204790877773
100.0,False,1764923204810658863
100.0,False,1764923204830711349
100.0,False,1764923204850915968
100.0,False,1764923204870900388
100.0,False,1764923204890865615
100.0,False,1764923204910675555
100.0,False,1764923204930724362
100.0,False,1764923204950711891
100.0,False,1764923204970693065
100.0,False,1764923204990792257
100.0,False,1764923205010688476
100.0,False,1764923205030705028
100.0,False,1764923205051030340
100.0,False,1764923205070628057
100.0,False,1764923205090819989
100.0,False,1764923205110784156
100.0,False,1764923205130683688
100.0,False,1764923205150823650
100.0,False,1764923205170725477
100.0,False,1764923205190717408
100.0,False,1764923205210791935
100.0,False,1764923205230589929
100.0,False,1764923205250979558
100.0,False,1764923205270916275
100.0,False,1764923205290664798
100.0,False,1764923205310751271
100.0,False,1764923205330720922
100.0,False,1764923205350843210
100.0,False,1764923205370659218
100.0,False,1764923205390607335
100.0,False,1764923205410809015
100.0,False,1764923205431072749
100.0,False,1764923205451063916
100.0,False,1764923205470664816
100.0,False,1764923205490641838
100.0,False,1764923205510758743
100.0,False,1764923205530711127
100.0,False,1764923205550893854
100.0,False,1764923205570837260
100.0,False,1764923205590684533
100.0,False,1764923205610658045
100.0,False,1764923205630748829
100.0,False,1764923205650999103
100.0,False,1764923205670773555
100.0,False,1764923205690749474
100.0,False,1764923205710716940
100.0,False,1764923205730815910
100.0,False,1764923205751029885
100.0,False,1764923205770765707
100.0,False,1764923205790787719
100.0,False,1764923205810821327
100.0,False,1764923205830833083
100.0,False,1764923205850928422
100.0,False,1764923205870766972
100.0,False,1764923205890636852
100.0,False,1764923205910685951
100.0,False,1764923205930921689
100.0,False,1764923205950701100
100.0,False,1764923205970660747
100.0,False,1764923205990771875
100.0,False,1764923206010645205
100.0,False,1764923206030765638
100.0,False,1764923206050766955
100.0,False,1764923206070888648
100.0,False,1764923206090845721
100.0,False,1764923206110863459
100.0,False,1764923206130661254
100.0,False,1764923206150886620
100.0,False,1764923206170684421
100.0,False,1764923206190770278
100.0,False,1764923206210796521
100.0,False,1764923206230711315
100.0,False,1764923206250996599
100.0,False,1764923206270950353
100.0,False,1764923206290834413
100.0,False,1764923206310913974
100.0,False,1764923206330796248
100.0,False,1764923206350790172
100.0,False,1764923206370581998
100.0,False,1764923206390701797
100.0,False,1764923206410752275
100.0,False,1764923206430781900
100.0,False,1764923206450869285
100.0,False,1764923206471066506
100.0,False,1764923206490814071
100.0,False,1764923206510645455
100.0,False,1764923206530665563
100.0,False,1764923206551035865
100.0,False,1764923206571151104
100.0,False,1764923206590634933
100.0,False,1764923206610665341
100.0,False,1764923206631079113
100.0,False,1764923206650919427
100.0,False,1764923206670774166
100.0,False,1764923206690875631
100.0,False,1764923206710747724
100.0,False,1764923206730978286
100.0,False,1764923206750802860
100.0,False,1764923206770739535
100.0,False,1764923206790876120
100.0,False,1764923206810899466
100.0,False,1764923206830926627
100.0,False,1764923206850939392
100.0,False,1764923206870872707
100.0,False,1764923206890941485
100.0,False,1764923206910679532
100.0,False,1764923206930711670
100.0,False,1764923206951007570
100.0,False,1764923206971095192
100.0,False,1764923206990737597
100.0,False,1764923207010655522
100.0,False,1764923207031089829
100.0,False,1764923207051210794
100.0,False,1764923207070933094
100.0,False,1764923207090678537
100.0,False,1764923207110737828
100.0,False,1764923207130789906
100.0,False,1764923207150826451
100.0,False,1764923207171315956
100.0,False,1764923207190937474
100.0,False,1764923207210970327
100.0,False,1764923207230776826
100.0,False,1764923207250752984
100.0,False,1764923207270733534
100.0,False,1764923207290778153
100.0,False,1764923207310751403
100.0,False,1764923207330750239
100.0,False,1764923207350724155
100.0,False,1764923207370871500
100.0,False,1764923207390689562
100.0,False,1764923207410909400
100.0,False,1764923207430912392
100.0,False,1764923207451070868
100.0,False,1764923207470804443
100.0,False,1764923207490732454
100.0,False,1764923207510743361
100.0,False,1764923207531213340
100.0,False,1764923207551065950
100.0,False,1764923207570995456
100.0,False,1764923207591024762
100.0,False,1764923207610806064
100.0,False,1764923207630702340
100.0,False,1764923207651470883
100.0,False,1764923207670892811
100.0,False,1764923207690769858
100.0,False,1764923207710697106
100.0,False,1764923207730889280
100.0,False,1764923207750878669
100.0,False,1764923207770716493
100.0,False,1764923207790715621
100.0,False,1764923207810897119
100.0,False,1764923207830917940
100.0,False,1764923207850914692
100.0,False,1764923207871113585
100.0,False,1764923207890792353
100.0,False,1764923207910672339
100.0,False,1764923207930843181
100.0,False,1764923207950816544
100.0,False,1764923207970703364
100.0,False,1764923207990738489
100.0,False,1764923208010633582
100.0,False,1764923208030671637
100.0,False,1764923208050816421
100.0,False,1764923208070752773
100.0,False,1764923208090697005
100.0,False,1764923208110717638
100.0,False,1764923208130693091
100.0,False,1764923208150784495
100.0,False,1764923208171105712
100.0,False,1764923208190713878
100.0,False,1764923208210775468
100.0,False,1764923208230914589
100.0,False,1764923208250833509
100.0,False,1764923208271217916
100.0,False,1764923208290685179
100.0,False,1764923208310600771
100.0,False,1764923208330977511
100.0,False,1764923208350852650
100.0,False,1764923208370770007
100.0,False,1764923208390962827
100.0,False,1764923208410706864
100.0,False,1764923208431012678
100.0,False,1764923208450852973
100.0,False,1764923208470598022
100.0,False,1764923208490657121
100.0,False,1764923208510715373
100.0,False,1764923208530759741
100.0,False,1764923208550743199
100.0,False,1764923208570843279
100.0,False,1764923208590758121
100.0,False,1764923208610741331
100.0,False,1764923208630755432
100.0,False,1764923208650926221
100.0,False,1764923208671013562
100.0,False,1764923208690982140
100.0,False,1764923208710760600
100.0,False,1764923208730831911
100.0,False,1764923208750770132
100.0,False,1764923208770645372
100.0,False,1764923208790765977
100.0,False,1764923208810856082
100.0,False,1764923208830781126
100.0,False,1764923208850838435
100.0,False,1764923208871047051
100.0,False,1764923208890731981
100.0,False,1764923208910731310
100.0,False,1764923208931104803
100.0,False,1764923208950813564
100.0,False,1764923208970783456
100.0,False,1764923208990659463
100.0,False,1764923209010791853
100.0,False,1764923209030960652
100.0,False,1764923209050728499
100.0,False,1764923209070941878
100.0,False,1764923209090747412
100.0,False,1764923209110899758
100.0,False,1764923209130714211
100.0,False,1764923209150896586
100.0,False,1764923209170846444
100.0,False,1764923209190827105
100.0,False,1764923209210950396
100.0,False,1764923209230814190
100.0,False,1764923209250910441
100.0,False,1764923209270824666
100.0,False,1764923209290604059
100.0,False,1764923209310651484
100.0,False,1764923209330714534
100.0,False,1764923209350853585
100.0,False,1764923209370884329
100.0,False,1764923209390673946
100.0,False,1764923209410855479
100.0,False,1764923209430835597
100.0,False,1764923209450912794
100.0,False,1764923209470772876
100.0,False,1764923209490681978
100.0,False,1764923209510900708
100.0,False,1764923209530668814
100.0,False,1764923209550746481
100.0,False,1764923209570682406
100.0,False,1764923209590596614
100.0,False,1764923209610710255
100.0,False,1764923209630809972
100.0,False,1764923209651110178
100.0,False,1764923209670951207
100.0,False,1764923209690637409
100.0,False,1764923209710753559
100.0,False,1764923209730886687
100.0,False,1764923209750929809
100.0,False,1764923209770823215
100.0,False,1764923209790693458
100.0,False,1764923209810719637
100.0,False,1764923209830755411
100.0,False,1764923209850822743
100.0,False,1764923209870945389
100.0,False,1764923209891057722
100.0,False,1764923209910982386
100.0,False,1764923209930705032
100.0,False,1764923209951051053
100.0,False,1764923209970933580
100.0,False,1764923209990702224
100.0,False,1764923210010831070
100.0,False,1764923210030873827
100.0,False,1764923210050832198
0.0,False,1764923210071236886
0.0,False,1764923210090739415
0.0,False,1764923210110622402
0.0,False,1764923210130693526
0.0,False,1764923210150775404
0.0,False,1764923210170995028
0.0,False,1764923210190762269
0.0,False,1764923210210988411
0.0,False,1764923210230841272
0.0,False,1764923210250880837
0.0,False,1764923210270749472
0.0,False,1764923210290939334
0.0,False,1764923210310920466
0.0,False,1764923210330766262
0.0,False,1764923210350841277
0.0,False,1764923210371231222
0.0,False,1764923210390812107
0.0,False,1764923210410714383
0.0,False,1764923210430901158
0.0,False,1764923210451017340
0.0,False,1764923210470675774
0.0,False,1764923210490605690
0.0,False,1764923210510774337
0.0,False,1764923210530889388
0.0,False,1764923210550773321
0.0,False,1764923210570786688
0.0,False,1764923210590733826
0.0,False,1764923210610756957
0.0,False,1764923210630667260
0.0,False,1764923210650841158
0.0,False,1764923210670968337
0.0,False,1764923210690800037
0.0,False,1764923210710789126
0.0,False,1764923210730760414
0.0,False,1764923210750783908
0.0,False,1764923210770730189
0.0,False,1764923210790670256
0.0,False,1764923210810708399
0.0,False,1764923210830655065
0.0,False,1764923210850927631
0.0,False,1764923210870787583
0.0,False,1764923210890614374
0.0,False,1764923210910664572
0.0,False,1764923210930830281
0.0,False,1764923210951245405
0.0,False,1764923210970789963
0.0,False,1764923210990781327
0.0,False,1764923211010773412
0.0,False,1764923211030782910
0.0,False,1764923211051075092
0.0,False,1764923211070678282
0.0,False,1764923211090627879
0.0,False,1764923211110812956
0.0,False,1764923211130917845
0.0,False,1764923211150776442
0.0,False,1764923211170814184
0.0,False,1764923211190711381
0.0,False,1764923211210673031
0.0,False,1764923211230958910
0.0,False,1764923211250877142
0.0,False,1764923211270964266
0.0,False,1764923211290697450
0.0,False,1764923211310755838
0.0,False,1764923211330966655
0.0,False,1764923211350842445
0.0,False,1764923211370768048
0.0,False,1764923211390720239
0.0,False,1764923211410776756
0.0,False,1764923211430803452
0.0,False,1764923211450703074
0.0,False,1764923211470936550
0.0,False,1764923211490660949
0.0,False,1764923211510784527
0.0,False,1764923211531136022
0.0,False,1764923211550764240
0.0,False,1764923211570656458
0.0,False,1764923211590861295
0.0,False,1764923211610911905
0.0,False,1764923211630743565
0.0,False,1764923211650652612
0.0,False,1764923211670778041
0.0,False,1764923211690648712
0.0,False,1764923211710605634
0.0,False,1764923211730768706
0.0,False,1764923211751008828
0.0,False,1764923211770763948
0.0,False,1764923211790635588
0.0,False,1764923211810748529
0.0,False,1764923211830704736
0.0,False,1764923211850755772
0.0,False,1764923211870839113
0.0,False,1764923211890634716
0.0,False,1764923211910651533
0.0,False,1764923211930806395
0.0,False,1764923211951045289
0.0,False,1764923211970808482
0.0,False,1764923211990906284
0.0,False,1764923212010950725
0.0,False,1764923212030952113
0.0,False,1764923212050771937
0.0,False,1764923212070712669
0.0,False,1764923212090681092
0.0,False,1764923212110752220
0.0,False,1764923212130816543
0.0,False,1764923212150781998
0.0,False,1764923212170842423
0.0,False,1764923212190779729
0.0,False,1764923212210726199
0.0,False,1764923212230789384
0.0,False,1764923212250911409
0.0,False,1764923212270710988
0.0,False,1764923212290661059
0.0,False,1764923212311042179
0.0,False,1764923212330703515
0.0,False,1764923212350941468
0.0,False,1764923212370556041
0.0,False,1764923212390707172
0.0,False,1764923212410789577
0.0,False,1764923212430778681
0.0,False,1764923212450732653
0.0,False,1764923212470693107
0.0,False,1764923212490618843
0.0,False,1764923212510918637
0.0,False,1764923212530732644
0.0,False,1764923212550808334
0.0,False,1764923212570654626
0.0,False,1764923212590973681
0.0,False,1764923212610756366
0.0,False,1764923212630681680
0.0,False,1764923212650756970
0.0,False,1764923212671000668
0.0,False,1764923212690627386
0.0,False,1764923212710892060
0.0,False,1764923212730683075
0.0,False,1764923212751122768
0.0,False,1764923212770737796
0.0,False,1764923212790774465
0.0,False,1764923212810592375
0.0,False,1764923212830930379
0.0,False,1764923212850829395
0.0,False,1764923212871122475
0.0,False,1764923212890711885
0.0,False,1764923212910621879
0.0,False,1764923212930683356
0.0,False,1764923212950805026
0.0,False,1764923212970808802
0.0,False,1764923212990688832
0.0,False,1764923213010739433
0.0,False,1764923213030897215
0.0,False,1764923213050891600
0.0,False,1764923213070635988
0.0,False,1764923213090686823
0.0,False,1764923213110797440
0.0,False,1764923213130726722
0.0,False,1764923213150675780
0.0,False,1764923213170686209
0.0,False,1764923213190670199
0.0,False,1764923213210619295
0.0,False,1764923213231165573
0.0,False,1764923213250793681
0.0,False,1764923213270676975
0.0,False,1764923213290646417
0.0,False,1764923213310691896
0.0,False,1764923213330729818
0.0,False,1764923213350737222
0.0,False,1764923213370730857
0.0,False,1764923213390734367
0.0,False,1764923213410886061
0.0,False,1764923213430773031
0.0,False,1764923213450773539
0.0,False,1764923213470773340
0.0,False,1764923213490695980
0.0,False,1764923213510748055
0.0,False,1764923213531050528
0.0,False,1764923213550785053
0.0,False,1764923213570690570
0.0,False,1764923213590797271
0.0,False,1764923213610773292
0.0,False,1764923213630805336
0.0,False,1764923213650873227
0.0,False,1764923213670562889
0.0,False,1764923213690742216
0.0,False,1764923213711064490
0.0,False,1764923213730738937
0.0,False,1764923213750765785
0.0,False,1764923213770890832
0.0,False,1764923213790608058
0.0,False,1764923213810622968
0.0,False,1764923213830724950
0.0,False,1764923213850648372
0.0,False,1764923213871148835
0.0,False,1764923213890862186
0.0,False,1764923213910910368
