_header._stamp._sec,_header._stamp._nanosec,_header._stamp._check_fields,_header._frame_id,_header._check_fields,_child_frame_id,_pose._pose._position._x,_pose._pose._position._y,_pose._pose._position._z,_pose._pose._position._check_fields,_pose._pose._orientation._x,_pose._pose._orientation._y,_pose._pose._orientation._z,_pose._pose._orientation._w,_pose._pose._orientation._check_fields,_pose._pose._check_fields,_pose._covariance,_pose._check_fields,_twist._twist._linear._x,_twist._twist._linear._y,_twist._twist._linear._z,_twist._twist._linear._check_fields,_twist._twist._angular._x,_twist._twist._angular._y,_twist._twist._angular._z,_twist._twist._angular._check_fields,_twist._twist._check_fields,_twist._covariance,_twist._check_fields,_check_fields,timestamp
295,200000000,False,map,False,wamv/base_link,-527.075226946344,169.68080104699956,-0.11313773175169636,False,-0.002508408517196783,0.004191773026901405,0.5033629926068339,0.8640612447040397,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.2938736360838962,0.007758563659506989,0.005365803755188539,False,-0.0025710622330279106,-0.0037298366271704625,0.08726269625508655,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966357562751150
295,300000000,False,map,False,wamv/base_link,-527.0607605138667,169.70793648766266,-0.11297366148025313,False,-0.002498981217111185,0.004036381368255727,0.5072390867626286,0.8617923018793687,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.31303083239667157,0.005998192329629011,0.0041489449557473345,False,-0.0012640241547248218,-0.0022134121275813167,0.09084299319931523,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966357730811016
295,400000000,False,map,False,wamv/base_link,-527.0455233322677,169.73669903791037,-0.11298031109544443,False,-0.0024756885346367452,0.004023931818331455,0.5112461265478382,0.8594213617480267,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.3306272556742277,0.004199915076553351,0.0025606207510826657,False,0.00031306722955221213,0.00032087041261857506,0.09402942028173969,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966357901479065
295,500000000,False,map,False,wamv/base_link,-527.0295579837734,169.76696964784563,-0.11310870567596026,False,-0.002483744300180199,0.004129869629068236,0.5153647694994127,0.856957367405121,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.3470877043890137,0.0016775907062631077,0.0018488352107258559,False,0.0002725042313154604,0.002471376710299082,0.09681874598446341,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966358066687722
295,600000000,False,map,False,wamv/base_link,-527.0128743118592,169.79865469116825,-0.11325338959652324,False,-0.0025681730851351958,0.004259991351665369,0.5195784073064825,0.8544082956184048,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.3627250059295088,-0.0016650833185241694,0.0022418738232737032,False,-0.0011073446661305595,0.0032047763853506536,0.09919934037489905,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966358239110122
295,700000000,False,map,False,wamv/base_link,-526.9955177696455,169.83169759588745,-0.11334383001690145,False,-0.002701354313006983,0.00433626692968767,0.5238733660092607,0.8517808379272905,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.37762237311390795,-0.005109335189760919,0.003144508433913442,False,-0.0021398888839805636,0.0023303573616512306,0.10127689153361748,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966358401349907
295,800000000,False,map,False,wamv/base_link,-526.9775778146297,169.86605496148348,-0.11337100470374847,False,-0.002794785928465016,0.0043424986353424126,0.5282373121408221,0.8490810761873425,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.3916422521791044,-0.008124219751435418,0.003930338834704622,False,-0.0017682130628460149,0.0005037234668518319,0.10315105659940696,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966358574250126
295,900000000,False,map,False,wamv/base_link,-526.9591434101357,169.9016572051398,-0.11335452534936671,False,-0.0027890193069057974,0.004302910207340366,0.5326583546240187,0.8463148253364621,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.40455154032881124,-0.011070016960828658,0.004422004312934089,False,-0.0005651320471034636,-0.001210998714075227,0.10479341879178392,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966358741782248
296,0,False,map,False,wamv/base_link,-526.9402727338553,169.93839803732664,-0.11330926850705883,False,-0.002717992020799194,0.0042407876737963835,0.5371263174237838,0.8434867796059671,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.41618934972679356,-0.01453386883800319,0.0047311714444279885,False,6.883702811657664e-06,-0.0019498389581448301,0.10617375839106562,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966358908528146
296,100000000,False,map,False,wamv/base_link,-526.921008102763,169.9761600347257,-0.11324686698722904,False,-0.0026712115335729525,0.0041698350127023194,0.5416335853620781,0.8406001048731377,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.4265786190973874,-0.018436647423140714,0.004880970593083514,False,-0.0007399562417890963,-0.0014818274260699408,0.10738291985275154,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966359075010129
296,200000000,False,map,False,wamv/base_link,-526.9014032468401,170.0148484956632,-0.11319340053499956,False,-0.0026994805481219022,0.004113216818248693,0.546173464941603,0.8376576510996959,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.4359198581442155,-0.022266374875852042,0.004738409163823441,False,-0.0018490235455094945,-0.0002416853908862235,0.10850562648341969,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966359242583878
296,300000000,False,map,False,wamv/base_link,-526.8815270517772,170.05440352745572,-0.11318536218152392,False,-0.0027744104329839236,0.0041035739550757755,0.5507388870581537,0.8346628909982107,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.4444857721346822,-0.025846238698474983,0.004288431540151483,False,-0.001876726043717966,0.001004244736043047,0.10949687202360214,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966359409896089
296,400000000,False,map,False,wamv/base_link,-526.8614428849218,170.0947887183652,-0.11323914954615692,False,-0.002838876205763353,0.004150629635563209,0.5553236166778676,0.8316191398803479,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.4524935290317022,-0.029394919473534557,0.0038287438989640194,False,-0.0008308972082505349,0.0016148715793728647,0.11031071011206876,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966359575416927
296,500000000,False,map,False,wamv/base_link,-526.8411888920111,170.135970245129,-0.11332776419913687,False,-0.002873190021892474,0.004218684623149908,0.5599235095643518,0.8285285818342586,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.4600296279001596,-0.03306777963157724,0.0037769060962268017,False,-0.00018592468369573782,0.001383376843693543,0.11102649153615404,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966359744240081
296,600000000,False,map,False,wamv/base_link,-526.8207810371733,170.17790523997434,-0.11339575045914203,False,-0.002898260032413757,0.00425204544268112,0.5645352396064105,0.8253929266966555,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.4670576664844841,-0.03684619099871395,0.004271778803934825,False,-0.0007968190685196036,0.0005619176733286118,0.11172110517501255,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966359912956543
296,700000000,False,map,False,wamv/base_link,-526.8002404330604,170.22054410974079,-0.11340251585596114,False,-0.0029301971453456347,0.004224646515978212,0.569154835811765,0.8222142903030738,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.47348603779942255,-0.0406866437449819,0.005007578990764283,False,-0.0017389052870674,-0.0003493795979779345,0.11234218660639597,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966360077684971
296,800000000,False,map,False,wamv/base_link,-526.7796160232108,170.2638390039991,-0.11335389946658381,False,-0.002956771673037416,0.004159597363915251,0.5737784481323911,0.8189946567040768,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.47924617610656667,-0.04446687939703713,0.0054911572328229215,False,-0.0017535408427579052,-0.0008917369647013307,0.11283541376787301,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966360245660468
296,900000000,False,map,False,wamv/base_link,-526.7589727372628,170.3077442985838,-0.11329324884207645,False,-0.002960858011389722,0.00410133358422231,0.5784035359779248,0.8157351052583802,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.48434142323440926,-0.04800101221730726,0.0054645101951505985,False,-0.000994589873932522,-0.0008613069184587131,0.11327199750804154,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966360412583870
297,0,False,map,False,wamv/base_link,-526.7383561474322,170.3522127553627,-0.11326359119987581,False,-0.002950840904625896,0.004075789365493207,0.5830280409158578,0.8124364491976099,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.4888522133724522,-0.051352055980742696,0.00508318344434081,False,-0.0005534637973892437,-0.0003644141504523626,0.11372295673112023,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966360584076693
297,100000000,False,map,False,wamv/base_link,-526.7177805927092,170.39719834936378,-0.11327683018594638,False,-0.002956629736363449,0.004077201961815322,0.5876494168870252,0.809099992335375,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.49290497667582817,-0.054847083725775826,0.004719827559492815,False,-0.000855830262296221,0.0002814946491348737,0.11413258218117742,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966360751069056
297,200000000,False,map,False,wamv/base_link,-526.6972557909104,170.44266788063257,-0.11331404268222632,False,-0.0029979692364942344,0.004085298644229109,0.592265433114366,0.8057269880383162,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.49662403984681375,-0.05855370193679567,0.004629351939977291,False,-0.0013643501765224684,0.0007308972295874228,0.1144435923160441,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966360917067467
297,300000000,False,map,False,wamv/base_link,-526.6768126830319,170.4886046668586,-0.11334858116030194,False,-0.0030618116016887173,0.00408768820284546,0.5968749855032596,0.8023179966792193,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.5000887639613917,-0.06209243815214984,0.004794444354536793,False,-0.0015229046049729871,0.0007826312394166809,0.11472273169039013,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966361084919577
297,400000000,False,map,False,wamv/base_link,-526.6564931726812,170.53499823438267,-0.11336655906871493,False,-0.0031137925007133213,0.004085127647182636,0.6014770062008533,0.7988735989128866,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,0.5033149476489376,-0.06522879999890818,0.005037148552931072,False,-0.0012880521050227416,0.0004618985989242483,0.11503588605556583,False,False,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",False,False,1764966361251156545
